Solyc01g005630.1	Solyc03g044430.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g046350.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g082560.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g098200.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g098230.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g110910.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g114920.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g115740.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g117720.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g117730.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g118320.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g118500.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g118610.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g119120.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g119460.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g121110.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g121330.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g121380.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g121870.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g122030.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc03g124050.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g007640.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g008450.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g008580.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g008790.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g008980.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g010080.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g010230.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g014210.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g054480.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g054960.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g063370.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g071040.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g071920.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g072930.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g074710.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g078640.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g079420.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g080000.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g080450.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc04g082090.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc05g007150.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc05g007250.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc05g007560.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc05g008670.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc05g009820.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc05g010790.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc05g052590.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc05g052620.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc05g052850.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc05g053490.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc05g054520.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc05g055110.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc05g056150.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g036430.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g051540.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g054290.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g060260.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g065840.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g068840.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g069380.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g069760.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g071350.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g071530.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g071720.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g073980.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g076040.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g076710.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g076890.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g076900.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g076960.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g082870.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g084470.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc06g084480.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc07g005440.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc07g005890.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc07g007830.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc07g007840.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc07g007870.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc07g008950.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc07g042460.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc07g043560.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc07g045440.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc07g047980.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc07g053740.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc07g053860.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc07g064520.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g005190.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g005450.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g006670.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g007770.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g007960.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g008190.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g008380.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g067980.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g074410.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g074550.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g075110.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g075930.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g077890.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g078320.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g078990.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g079550.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g082020.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc08g082480.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g005700.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g005710.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g005760.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g007210.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g007260.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g007540.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g008030.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g008820.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g009840.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g011690.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g014380.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g059970.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g064420.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g065160.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g066310.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g072720.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g074420.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc09g090340.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g005280.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g005650.2	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g009230.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g047120.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g047950.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g051310.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g078470.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g078540.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g080710.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g081250.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g083260.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g084550.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g085020.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g085070.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g085160.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc10g086120.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g005490.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g005890.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g005950.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g006390.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g006830.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g006860.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g007670.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g008780.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g008840.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g012100.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g012720.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g013010.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g013530.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g018720.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g065260.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g065750.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g066860.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g068900.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g069600.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g071270.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g071910.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g071920.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc11g072820.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g007110.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g009120.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g010180.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g010890.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g014190.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g014290.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g014570.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g017260.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g019460.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g042340.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g042440.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g049330.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g055750.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g056760.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g088360.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g088900.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g094480.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g094510.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g098400.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g098520.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g098850.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g098920.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g098950.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g099240.1	regulation	0.65	FunTFBS
Solyc01g005630.1	Solyc12g100330.1	regulation	0.65	FunTFBS
Solyc01g006650.1	Solyc03g117730.2	regulation	0.65	FunTFBS
Solyc01g006650.1	Solyc03g121040.2	regulation	0.65	FunTFBS
Solyc01g006650.1	Solyc06g065820.2	regulation	0.65	FunTFBS
Solyc01g006650.1	Solyc09g090610.2	regulation	0.65	FunTFBS
Solyc01g006650.1	Solyc11g012120.1	regulation	0.65	FunTFBS
Solyc01g009170.2	Solyc03g031620.2	regulation	0.65	FunTFBS
